,Date,btc_close,link_close,zrx_close,yfi_close,uni_close,omg_close,eth_close,xrp_close,cake_close,comp_close,fil_close,vet_close,trx_close,doge_close,ada_close,zil_close,celo_close,crv_close,dot_close,algo_close,grt_close,rune_close,rvn_close,ftm_close
409,2021-02-14,48577.79,33.1565,1.7952,43369.16,20.8245,6.6903,1800.42,0.59211,,471.27,47.125,0.052161,0.05519,0.0626783,0.84364,0.13325,4.3421,2.955,26.8724,1.4706,2.16082,3.9642,0.07272,0.16872
410,2021-02-15,47911.1,32.5899,1.6186,40273.62,20.0675,6.1937,1779.25,0.54976,,460.75,42.9236,0.051032,0.05079,0.0565,0.86143,0.13161,4.0775,2.717,27.8021,1.3558,2.13699,3.8825,0.07469,0.17361
411,2021-02-16,49133.45,31.9632,1.5848,42977.36,20.4846,6.1716,1781.99,0.51995,,457.31,41.874,0.049319,0.05202,0.053476,0.87,0.13183,4.593,2.674,30.0832,1.3127,2.06546,3.925,0.07875,0.17205
412,2021-02-17,52119.71,32.2324,1.5649,43781.87,21.5175,6.3886,1849.88,0.53467,,474.18,43.205,0.051196,0.05256,0.0495187,0.89206,0.13734,4.7948,2.786,31.9862,1.3662,2.17983,4.003,0.074,0.16544
413,2021-02-18,51552.6,32.4801,1.6107,44278.54,21.1733,6.5367,1939.61,0.53204,,456.63,43.4281,0.054483,0.05492,0.0587991,0.91442,0.13907,5.2015,2.811,31.11,1.3965,2.29472,3.978,0.10024,0.21048
414,2021-02-19,55906.0,34.6846,1.5594,44711.81,20.0756,6.5368,1955.0,0.56465,18.934,451.15,43.1378,0.053602,0.06073,0.055033,0.92581,0.14922,5.275,2.63,34.824,1.371,2.16364,4.78,0.14543,0.24094
415,2021-02-20,55841.19,33.9387,1.5306,42251.78,28.7533,6.2251,1913.0,0.51167,14.673,452.82,43.0007,0.053554,0.05773,0.0541708,1.11568,0.13506,5.0808,2.888,38.942,1.3101,2.285,5.1145,0.22557,0.23366
416,2021-02-21,57408.57,34.0915,1.7232,43097.2,28.7763,6.3325,1933.53,0.54468,16.645,453.06,44.6468,0.054826,0.05935,0.0560183,1.09894,0.13737,5.1249,2.905,39.5863,1.3055,2.3018,4.7749,0.20753,0.34721
417,2021-02-22,54087.67,31.4542,1.563,39229.56,27.6835,5.5483,1777.58,0.56646,15.027,423.19,39.3921,0.050147,0.05425,0.0535557,1.09703,0.12314,4.5622,2.58,37.6143,1.143,2.01875,4.4982,0.19976,0.45663
418,2021-02-23,48891.0,25.9249,1.5769,33410.7,24.8086,4.6802,1577.89,0.47579,12.744,383.79,35.4658,0.042224,0.04501,0.0476562,0.96197,0.10557,4.0326,2.138,34.5325,1.0051,1.70754,4.8969,0.17943,0.44736
419,2021-02-24,49676.2,28.0851,1.5267,33800.25,25.2509,4.7282,1623.39,0.4686,14.16,437.24,36.5817,0.042694,0.048,0.0567911,1.04902,0.1119,4.5046,2.152,33.6396,1.06,1.89607,4.9318,0.18101,0.64956
420,2021-02-25,47073.73,24.7144,1.3959,31600.98,23.4781,4.5371,1481.75,0.43601,11.652,396.48,34.9813,0.039342,0.0452,0.0499138,1.07691,0.109,4.0548,2.007,31.2341,0.9812,1.72272,4.4455,0.1628,0.59309
421,2021-02-26,46276.87,25.1862,1.3192,31141.43,23.1082,4.4415,1444.59,0.42788,11.283,398.09,35.1275,0.039453,0.04517,0.0504768,1.24303,0.10944,3.859,1.921,31.4362,0.9725,1.7263,4.406,0.155,0.52197
422,2021-02-27,46106.43,26.1896,1.3328,31442.6,23.5338,4.4837,1458.13,0.43589,10.652,399.49,37.8763,0.040822,0.04652,0.0500725,1.31402,0.11577,3.9224,1.964,33.4575,1.0988,1.683,4.5189,0.14203,0.46869
423,2021-02-28,45135.66,24.7016,1.2115,30722.16,22.2098,4.2648,1419.18,0.41565,9.379,405.12,35.9652,0.039735,0.04562,0.0481582,1.31203,0.10752,3.818,1.769,33.8,1.0218,1.589,4.35,0.13087,0.423
424,2021-03-01,49587.03,27.7116,1.3565,34782.12,25.7058,4.6103,1569.86,0.44537,13.11,493.56,38.5649,0.045729,0.04784,0.0505933,1.29627,0.116,3.99,2.001,35.6273,1.0893,1.92645,5.193,0.17041,0.58347
425,2021-03-02,48440.65,28.4769,1.3617,33220.24,25.5253,4.6637,1486.78,0.4357,12.03,499.42,38.2082,0.043803,0.04687,0.050364,1.2228,0.11406,3.8701,2.508,36.1393,1.0825,1.82879,5.1899,0.16055,0.51788
426,2021-03-03,50349.37,29.85,1.4635,33750.68,25.3565,4.8374,1567.69,0.44846,12.599,491.15,42.0681,0.052864,0.04883,0.0504146,1.21311,0.12632,4.0944,2.279,37.0985,1.1787,1.9527,5.71,0.15927,0.52038
427,2021-03-04,48374.09,27.6943,1.3724,32392.48,28.2681,4.6627,1539.23,0.48096,11.544,470.34,40.7542,0.050284,0.05142,0.0499865,1.11239,0.11836,3.8679,2.086,35.2166,1.0895,1.855,5.2686,0.14898,0.45696
428,2021-03-05,48751.71,27.8343,1.3389,31950.75,28.2866,4.6145,1528.31,0.45457,11.094,475.41,40.4667,0.05201,0.05019,0.0495285,1.15908,0.11579,3.7663,2.052,33.6194,1.0526,1.8262,5.5042,0.15457,0.45725
429,2021-03-06,48882.2,28.1479,1.3703,34047.86,28.5148,5.0591,1650.35,0.46285,11.13,491.37,40.3937,0.053272,0.05015,0.0509588,1.129,0.11596,3.806,2.047,33.3596,1.0494,1.79323,5.6849,0.15549,0.44146
430,2021-03-07,50971.75,28.5932,1.4204,39133.02,34.2651,5.128,1726.16,0.46558,11.678,490.35,41.3943,0.05667,0.05173,0.0519871,1.13042,0.11801,3.8943,2.245,35.095,1.1069,1.88058,5.6946,0.1579,0.44404
431,2021-03-08,52375.17,31.8469,1.4198,39767.07,33.2344,5.1776,1833.18,0.47412,11.936,476.46,41.535,0.065316,0.05307,0.0629738,1.11848,0.12544,3.9147,2.395,34.9737,1.157,1.9049,5.8243,0.15444,0.44985
432,2021-03-09,54884.5,31.4914,1.4757,38936.52,32.8722,5.4214,1870.51,0.4849,14.201,502.28,41.9292,0.064429,0.0532,0.0579117,1.1972,0.13457,3.98,2.406,38.1882,1.1808,2.11596,6.1425,0.17544,0.53027
433,2021-03-10,55851.59,29.9036,1.3933,37839.52,30.8877,5.053,1795.12,0.46155,12.745,460.43,42.4547,0.061343,0.05142,0.0558692,1.13261,0.12759,4.1503,2.212,37.5494,1.1078,2.03249,6.3174,0.18124,0.45746
434,2021-03-11,57773.16,30.1166,1.3743,37899.9,30.9944,5.22,1825.78,0.45187,12.333,465.84,42.2225,0.067237,0.05151,0.0559286,1.1243,0.17701,3.9967,2.173,36.9026,1.0838,1.91001,6.4194,0.1814,0.44219
435,2021-03-12,57451.67,28.543,1.3531,36566.07,30.4075,5.1833,1779.98,0.44649,11.6,449.65,43.6319,0.068628,0.05029,0.0554993,1.06777,0.17829,3.849,2.086,36.1533,1.0885,1.83175,6.1494,0.1896,0.41936
